id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2,high_education
21364.0,2017.0,[1] female,18.0,5.0,1.0,10.0,"[3] Training, apprenticeship",[62] Provision of information technology services,[2] Well ,9.0,3002.1396484375,0.0,674.269775390625,0.0,0
21364.0,2018.0,[1] female,19.0,5.0,1.0,10.0,"[3] Training, apprenticeship",[62] Provision of information technology services,[1] Very well ,[10] completely satisfied 10,376.71337890625,360.0368957519531,785.3399047851562,0.0,0
21364.0,2019.0,[1] female,20.0,5.0,1.0,10.0,"[3] Training, apprenticeship",[62] Provision of information technology services,[2] Well ,7.0,9771.0087890625,0.0,1168.999267578125,0.0,0
21368.0,2015.0,[1] female,41.0,4.0,3.0,11.5,[5] Not employed,,[3] Satisfactory,3.0,0.0,0.0,0.0,0.0,0
21368.0,2016.0,[1] female,42.0,4.0,2.0,11.5,[5] Not employed,,[3] Satisfactory,3.0,0.0,0.0,0.0,0.0,0
21368.0,2017.0,[1] female,43.0,4.0,2.0,11.5,[5] Not employed,,[3] Satisfactory,4.0,0.0,0.0,0.0,0.0,0
21368.0,2018.0,[1] female,44.0,3.0,1.0,11.5,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
21368.0,2019.0,[1] female,45.0,3.0,1.0,11.5,[5] Not employed,,[5] Badly ,3.0,0.0,0.0,0.0,0.0,0
17081.0,2015.0,[1] female,57.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,0
17081.0,2016.0,[1] female,58.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,151.5828094482422,0
17081.0,2017.0,[1] female,59.0,1.0,0.0,9.0,[4] Irregular employment or in marginal,[81] Building support,[2] Well ,5.0,0.0,5461.89306640625,91.01327514648438,0.0,0
17081.0,2018.0,[1] female,60.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,5.0,0.0,2984.887451171875,0.0,0.0,0
17081.0,2019.0,[1] female,61.0,1.0,0.0,9.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,0
12953.0,2018.0,[0] male,18.0,4.0,1.0,13.0,"[3] Training, apprenticeship",,,,15425.248046875,0.0,1001.7154541015625,0.0,1
12953.0,2019.0,[0] male,19.0,5.0,1.0,13.0,"[3] Training, apprenticeship",[85] Education and teaching,,,10277.986328125,0.0,388.67205810546875,0.0,1
84.0,2015.0,[1] female,24.0,6.0,1.0,12.0,[-1] Employed full-time ,[87] Homes (excluding rest homes and vacation homes),[4] Not so well ,9.0,28289.814453125,0.0,1901.0123291015625,0.0,0
84.0,2017.0,[1] female,26.0,6.0,0.0,14.0,[-2] Employed part-time,[86] Healthcare,[3] Satisfactory,7.0,15919.9951171875,0.0,2011.736083984375,0.0,1
84.0,2018.0,[1] female,27.0,,,14.0,[-2] Employed part-time,[86] Healthcare,,,0.0,0.0,1621.4542236328125,0.0,1
84.0,2019.0,[1] female,28.0,1.0,0.0,14.0,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,9.0,22053.150390625,9608.185546875,1738.0203857421875,0.0,1
24074.0,2015.0,[0] male,54.0,3.0,0.0,11.5,[-1] Employed full-time ,"[1] Agriculture, hunting and related activities",[2] Well ,9.0,4957.056640625,0.0,1388.9876708984375,0.0,0
24074.0,2017.0,[0] male,56.0,2.0,0.0,11.5,[-1] Employed full-time ,[2] Forestry and logging,[2] Well ,7.0,16393.185546875,0.0,1830.714599609375,0.0,0
24074.0,2019.0,[0] male,58.0,2.0,0.0,11.5,[-1] Employed full-time ,"[1] Agriculture, hunting and related activities",[2] Well ,9.0,20461.572265625,0.0,1841.836669921875,0.0,0
29522.0,2015.0,[1] female,50.0,4.0,0.0,11.5,[4] Irregular employment or in marginal,[87] Homes (excluding rest homes and vacation homes),[4] Not so well ,8.0,7909.67919921875,0.0,645.143310546875,0.0,0
29522.0,2016.0,[1] female,51.0,4.0,0.0,11.5,[4] Irregular employment or in marginal,[88] Social services (excluding homes),[3] Satisfactory,9.0,3709.222412109375,0.0,1121.0028076171875,0.0,0
29522.0,2017.0,[1] female,52.0,4.0,0.0,11.5,[4] Irregular employment or in marginal,[86] Healthcare,[2] Well ,8.0,2199.782958984375,0.0,297.56854248046875,0.0,0
29522.0,2018.0,[1] female,53.0,4.0,0.0,11.5,[4] Irregular employment or in marginal,[86] Healthcare,[2] Well ,8.0,2355.020263671875,0.0,477.5749206542969,0.0,0
29522.0,2019.0,[1] female,54.0,2.0,0.0,11.5,[4] Irregular employment or in marginal,[86] Healthcare,[3] Satisfactory,9.0,4532.4619140625,0.0,42.85943603515625,0.0,0
4731.0,2017.0,[1] female,20.0,4.0,0.0,14.0,[5] Not employed,,[4] Not so well ,2.0,0.0,1035.5634765625,0.0,0.0,1
4731.0,2018.0,[1] female,21.0,4.0,0.0,14.0,[5] Not employed,,[5] Badly ,1.0,0.0,0.0,0.0,0.0,1
4731.0,2019.0,[1] female,22.0,3.0,0.0,14.0,[5] Not employed,,[5] Badly ,2.0,0.0,0.0,0.0,0.0,1
28242.0,2015.0,[0] male,44.0,4.0,2.0,11.0,[-1] Employed full-time ,[86] Healthcare,[1] Very well ,9.0,38316.4296875,3874.010009765625,3432.30078125,0.0,0
12052.0,2015.0,[0] male,50.0,5.0,2.0,11.5,[-1] Employed full-time ,[66] Activities auxiliary to financial and insurance services,[4] Not so well ,9.0,0.0,0.0,4800.87158203125,0.0,0
12052.0,2016.0,[0] male,51.0,5.0,2.0,11.5,[-1] Employed full-time ,[66] Activities auxiliary to financial and insurance services,[2] Well ,9.0,0.0,0.0,5033.6669921875,0.0,0
12052.0,2017.0,[0] male,52.0,5.0,1.0,11.5,[-1] Employed full-time ,"[65] Insurance, reinsurance and pension funds (excluding social security)",[2] Well ,9.0,0.0,0.0,5538.86962890625,0.0,0
12052.0,2019.0,[0] male,54.0,5.0,1.0,11.5,[-1] Employed full-time ,"[65] Insurance, reinsurance and pension funds (excluding social security)",[3] Satisfactory,8.0,0.0,0.0,5623.3955078125,0.0,0
26991.0,2015.0,[1] female,47.0,6.0,4.0,13.0,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,8.0,16209.6767578125,0.0,732.74267578125,0.0,1
26991.0,2016.0,[1] female,48.0,6.0,3.0,13.0,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,7.0,10318.74609375,0.0,1088.2933349609375,0.0,1
26991.0,2017.0,[1] female,49.0,6.0,3.0,13.0,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,7.0,3636.182861328125,0.0,1173.921142578125,0.0,1
26991.0,2018.0,[1] female,50.0,6.0,2.0,13.0,[-2] Employed part-time,[85] Education and teaching,[3] Satisfactory,7.0,14028.8271484375,0.0,1311.3544921875,0.0,1
15790.0,2015.0,[1] female,51.0,5.0,4.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
15790.0,2016.0,[1] female,52.0,5.0,4.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
15790.0,2017.0,[1] female,53.0,5.0,2.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
15790.0,2018.0,[1] female,54.0,3.0,2.0,10.5,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
15790.0,2019.0,[1] female,55.0,3.0,1.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
30619.0,2017.0,[0] male,18.0,5.0,2.0,9.0,"[3] Training, apprenticeship",[25] Manufacture of fabricated metal products,[2] Well ,9.0,3857.524658203125,1841.4024658203125,230.36338806152344,0.0,0
16000.0,2015.0,[0] male,38.0,7.0,5.0,11.5,[-1] Employed full-time ,[29] Manufacture of motor vehicles and parts of motor vehicles,[2] Well ,8.0,47490.3046875,0.0,3580.639892578125,0.0,0
6731.0,2015.0,[0] male,49.0,5.0,3.0,10.5,[-1] Employed full-time ,[81] Building support,[2] Well ,8.0,50609.5546875,0.0,3426.86865234375,0.0,0
6731.0,2016.0,[0] male,50.0,5.0,2.0,10.5,[-1] Employed full-time ,[81] Building support,[1] Very well ,8.0,49290.02734375,0.0,4128.71533203125,0.0,0
6731.0,2017.0,[0] male,51.0,5.0,2.0,10.5,[-1] Employed full-time ,[68] Real estate and housing,[2] Well ,9.0,43189.5859375,0.0,3590.004638671875,0.0,0
6731.0,2018.0,[0] male,52.0,5.0,1.0,10.5,[-1] Employed full-time ,[68] Real estate and housing,[1] Very well ,9.0,43225.85546875,0.0,3139.666015625,0.0,0
11279.0,2015.0,[1] female,22.0,2.0,0.0,10.0,[5] Not employed,,[2] Well ,6.0,2942.875,0.0,0.0,221.15655517578125,0
9426.0,2015.0,[0] male,44.0,3.0,1.0,11.5,[4] Irregular employment or in marginal,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,6.0,12064.150390625,0.0,909.5332641601562,0.0,0
9426.0,2016.0,[0] male,45.0,3.0,1.0,11.5,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[2] Well ,8.0,31915.259765625,0.0,1393.321533203125,0.0,0
9426.0,2017.0,[0] male,46.0,3.0,1.0,11.5,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[3] Satisfactory,5.0,25711.890625,0.0,2513.4013671875,0.0,0
9426.0,2018.0,[0] male,47.0,3.0,1.0,11.5,[5] Not employed,,[2] Well ,7.0,32693.79296875,0.0,0.0,0.0,0
9426.0,2019.0,[0] male,48.0,3.0,1.0,11.5,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[3] Satisfactory,8.0,22626.3046875,0.0,3159.572998046875,0.0,0
15483.0,2015.0,[0] male,62.0,5.0,3.0,10.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[2] Well ,9.0,34341.38671875,0.0,4431.14892578125,0.0,0
15483.0,2017.0,[0] male,64.0,5.0,3.0,10.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,8.0,60459.5625,0.0,4839.466796875,0.0,0
26536.0,2015.0,[1] female,51.0,5.0,3.0,10.5,[-2] Employed part-time,[32] Manufacture of other goods,[1] Very well ,9.0,4913.2392578125,0.0,629.7514038085938,0.0,0
26536.0,2016.0,[1] female,52.0,5.0,3.0,10.5,[-2] Employed part-time,[32] Manufacture of other goods,[2] Well ,8.0,11489.4462890625,0.0,815.4631958007812,0.0,0
26536.0,2017.0,[1] female,53.0,5.0,3.0,10.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,9.0,11939.09765625,0.0,623.037109375,0.0,0
12719.0,2015.0,[1] female,43.0,2.0,0.0,14.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[2] Well ,8.0,38588.21875,0.0,4101.2333984375,0.0,1
12719.0,2016.0,[1] female,44.0,2.0,0.0,14.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[1] Very well ,8.0,41113.265625,0.0,4104.21337890625,0.0,1
12719.0,2017.0,[1] female,45.0,2.0,0.0,14.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[2] Well ,7.0,49997.08984375,0.0,3608.40771484375,0.0,1
12719.0,2018.0,[1] female,46.0,2.0,0.0,14.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[3] Satisfactory,8.0,45432.91796875,0.0,3872.02880859375,0.0,1
12719.0,2019.0,[1] female,47.0,1.0,0.0,14.5,[-1] Employed full-time ,"[69] Legal and tax consulting, auditing",[3] Satisfactory,7.0,53392.4765625,0.0,4185.5185546875,0.0,1
5688.0,2018.0,[1] female,18.0,5.0,0.0,12.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
5688.0,2019.0,[1] female,19.0,5.0,0.0,12.0,[5] Not employed,,[1] Very well ,8.0,0.0,0.0,0.0,0.0,0
24014.0,2015.0,[1] female,46.0,5.0,2.0,10.5,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,9.0,14842.013671875,0.0,1028.8206787109375,0.0,0
24014.0,2016.0,[1] female,47.0,5.0,1.0,10.5,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,9.0,10440.0830078125,0.0,1308.78271484375,0.0,0
24014.0,2017.0,[1] female,48.0,5.0,1.0,10.5,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,1.0,13683.87890625,5974.9453125,629.68701171875,0.0,0
7547.0,2015.0,[1] female,35.0,4.0,2.0,11.5,[-2] Employed part-time,,[2] Well ,8.0,4699.37548828125,0.0,736.7261962890625,0.0,0
7547.0,2016.0,[1] female,36.0,4.0,2.0,11.5,[-2] Employed part-time,,[2] Well ,8.0,11421.0771484375,0.0,1188.2132568359375,0.0,0
7547.0,2017.0,[1] female,37.0,4.0,2.0,11.5,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,9.0,19008.69140625,0.0,1364.4967041015625,0.0,0
7547.0,2018.0,[1] female,38.0,4.0,1.0,11.5,[-2] Employed part-time,[88] Social services (excluding homes),[3] Satisfactory,9.0,11920.220703125,0.0,608.5538330078125,0.0,0
7547.0,2019.0,[1] female,39.0,4.0,1.0,11.5,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,8.0,13649.302734375,0.0,816.646484375,0.0,0
11524.0,2018.0,[1] female,18.0,4.0,1.0,10.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
11524.0,2019.0,[1] female,19.0,4.0,1.0,10.0,"[3] Training, apprenticeship",[88] Social services (excluding homes),[2] Well ,7.0,9052.044921875,0.0,1131.063720703125,0.0,0
19158.0,2015.0,[0] male,57.0,10.0,7.0,14.5,[5] Not employed,,[4] Not so well ,4.0,0.0,701.1556396484375,0.0,94.3271484375,1
19158.0,2016.0,[0] male,58.0,10.0,7.0,14.5,[-1] Employed full-time ,"[53] Postal, courier and express services",[4] Not so well ,6.0,2763.8759765625,0.0,1942.191162109375,0.0,1
19158.0,2017.0,[0] male,59.0,10.0,6.0,14.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[4] Not so well ,7.0,11843.17578125,0.0,1484.6922607421875,0.0,1
19158.0,2018.0,[0] male,60.0,10.0,6.0,14.5,[-1] Employed full-time ,[21] Production of pharmaceutical products,[4] Not so well ,7.0,23233.1875,0.0,349.1610412597656,0.0,1
19158.0,2019.0,[0] male,61.0,10.0,6.0,14.5,[-1] Employed full-time ,[21] Production of pharmaceutical products,[4] Not so well ,9.0,12898.7001953125,0.0,11505.6962890625,0.0,1
31696.0,2015.0,[1] female,35.0,10.0,7.0,9.0,[5] Not employed,,[5] Badly ,3.0,0.0,0.0,0.0,0.0,0
31696.0,2016.0,[1] female,36.0,10.0,7.0,9.0,[4] Irregular employment or in marginal,"[53] Postal, courier and express services",[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
31696.0,2017.0,[1] female,37.0,10.0,6.0,9.0,[5] Not employed,,[5] Badly ,2.0,3226.68798828125,0.0,0.0,0.0,0
31696.0,2018.0,[1] female,38.0,10.0,6.0,9.0,[5] Not employed,,[5] Badly ,3.0,0.0,1055.423583984375,0.0,0.0,0
31696.0,2019.0,[1] female,39.0,10.0,6.0,9.0,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
9058.0,2017.0,[1] female,18.0,10.0,6.0,9.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
9058.0,2018.0,[1] female,19.0,10.0,6.0,9.0,[5] Not employed,,[5] Badly ,1.0,0.0,0.0,0.0,0.0,0
9058.0,2019.0,[1] female,20.0,10.0,6.0,9.0,[4] Irregular employment or in marginal,[56] Gastronomy,[4] Not so well ,5.0,0.0,0.0,114.9793701171875,0.0,0
16679.0,2015.0,[0] male,49.0,5.0,2.0,13.0,[-1] Employed full-time ,"[79] Travel agencies, tour operators and other reservation service provision",[4] Not so well ,7.0,46864.35546875,0.0,3278.9326171875,0.0,1
16679.0,2016.0,[0] male,50.0,5.0,2.0,13.0,[-1] Employed full-time ,"[79] Travel agencies, tour operators and other reservation service provision",[3] Satisfactory,7.0,40802.859375,0.0,3194.755126953125,0.0,1
21752.0,2015.0,[1] female,44.0,2.0,1.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,7.0,26130.75390625,0.0,1977.0479736328125,0.0,1
21752.0,2016.0,[1] female,45.0,2.0,1.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,8.0,25042.87890625,0.0,2210.824462890625,0.0,1
21752.0,2017.0,[1] female,46.0,2.0,1.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,7.0,29306.615234375,0.0,2018.39794921875,0.0,1
21752.0,2018.0,[1] female,47.0,2.0,1.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,8.0,28874.138671875,0.0,2422.824951171875,0.0,1
21752.0,2019.0,[1] female,48.0,2.0,1.0,18.0,[-2] Employed part-time,[85] Education and teaching,[2] Well ,7.0,35492.79296875,0.0,2829.177001953125,0.0,1
23803.0,2015.0,[1] female,48.0,3.0,0.0,9.0,[-1] Employed full-time ,[81] Building support,[3] Satisfactory,5.0,15629.89453125,0.0,1280.608642578125,0.0,0
23803.0,2016.0,[1] female,49.0,3.0,0.0,9.0,[-1] Employed full-time ,[81] Building support,[3] Satisfactory,5.0,16112.3154296875,0.0,1536.40576171875,0.0,0
23803.0,2017.0,[1] female,50.0,2.0,0.0,9.0,[-1] Employed full-time ,[81] Building support,[3] Satisfactory,5.0,15432.2333984375,0.0,1973.4110107421875,0.0,0
21073.0,2015.0,[1] female,51.0,1.0,0.0,16.0,[-1] Employed full-time ,[35] Energy supply,[2] Well ,7.0,67129.7890625,0.0,5723.6806640625,0.0,1
21073.0,2016.0,[1] female,52.0,1.0,0.0,16.0,[-1] Employed full-time ,[35] Energy supply,[3] Satisfactory,7.0,68097.9921875,0.0,5863.9130859375,0.0,1
21073.0,2017.0,[1] female,53.0,1.0,0.0,16.0,[-1] Employed full-time ,[35] Energy supply,[2] Well ,7.0,63092.74609375,0.0,5194.7109375,0.0,1
21073.0,2018.0,[1] female,54.0,1.0,0.0,16.0,[-1] Employed full-time ,[35] Energy supply,[2] Well ,8.0,75993.5859375,0.0,5369.541015625,0.0,1
21073.0,2019.0,[1] female,55.0,1.0,0.0,16.0,[-1] Employed full-time ,[35] Energy supply,[3] Satisfactory,7.0,70145.6484375,0.0,5577.63427734375,0.0,1
14169.0,2015.0,[0] male,48.0,8.0,2.0,11.0,[-1] Employed full-time ,"[1] Agriculture, hunting and related activities",[2] Well ,9.0,0.0,0.0,2458.62939453125,0.0,0
14169.0,2016.0,[0] male,49.0,8.0,2.0,11.0,[-1] Employed full-time ,"[1] Agriculture, hunting and related activities",[2] Well ,[10] completely satisfied 10,0.0,0.0,1617.556640625,0.0,0
10919.0,2015.0,[1] female,23.0,5.0,3.0,9.0,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
10919.0,2016.0,[1] female,24.0,5.0,3.0,9.0,[4] Irregular employment or in marginal,,[5] Badly ,3.0,1503.0797119140625,0.0,482.4000549316406,0.0,0
10919.0,2017.0,[1] female,25.0,5.0,3.0,9.0,[-2] Employed part-time,[56] Gastronomy,[5] Badly ,7.0,2730.57958984375,0.0,1202.789306640625,0.0,0
10919.0,2018.0,[1] female,26.0,6.0,4.0,9.0,[-2] Employed part-time,[55] Accommodation,[4] Not so well ,7.0,9150.9052734375,0.0,219.85205078125,0.0,0
10919.0,2019.0,[1] female,27.0,6.0,4.0,9.0,[5] Not employed,,[4] Not so well ,6.0,0.0,3437.9130859375,0.0,0.0,0
10437.0,2015.0,[0] male,22.0,7.0,4.0,9.0,[5] Not employed,,[1] Very well ,8.0,17748.63671875,0.0,0.0,0.0,0
10437.0,2016.0,[0] male,23.0,8.0,5.0,9.0,[-1] Employed full-time ,[61] Telecommunications,[2] Well ,7.0,10516.3291015625,0.0,1681.894775390625,0.0,0
12857.0,2015.0,[1] female,43.0,4.0,3.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[3] Satisfactory,5.0,43278.546875,2992.97314453125,3287.0625,277.1566162109375,1
12857.0,2016.0,[1] female,44.0,4.0,3.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[4] Not so well ,6.0,42535.5234375,761.4374389648438,3827.822265625,183.5802001953125,1
12857.0,2017.0,[1] female,45.0,4.0,3.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[3] Satisfactory,7.0,49944.359375,370.0048522949219,4309.43701171875,0.0,1
12857.0,2018.0,[1] female,46.0,4.0,2.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[4] Not so well ,6.0,47784.48828125,724.1048583984375,4128.35009765625,0.0,1
12857.0,2019.0,[1] female,47.0,4.0,2.0,15.0,[-1] Employed full-time ,[88] Social services (excluding homes),[3] Satisfactory,7.0,55004.953125,2691.0146484375,4236.6787109375,0.0,1
416.0,2015.0,[1] female,42.0,7.0,4.0,10.5,[-2] Employed part-time,[86] Healthcare,[2] Well ,8.0,6291.541015625,0.0,169.48748779296875,0.0,0
416.0,2016.0,[1] female,43.0,7.0,4.0,10.5,[4] Irregular employment or in marginal,[86] Healthcare,[3] Satisfactory,9.0,6206.89453125,0.0,521.3943481445312,0.0,0
18179.0,2015.0,[0] male,42.0,7.0,4.0,10.5,[-1] Employed full-time ,[31] Manufacture of furniture,[3] Satisfactory,9.0,26216.796875,0.0,1389.890625,0.0,0
18179.0,2016.0,[0] male,43.0,7.0,4.0,10.5,[-1] Employed full-time ,[31] Manufacture of furniture,[2] Well ,9.0,26554.771484375,0.0,1576.4969482421875,0.0,0
19860.0,2015.0,[1] female,55.0,,,18.0,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),,,0.0,0.0,1784.0521240234375,55.07866668701172,1
19860.0,2016.0,[1] female,56.0,3.0,1.0,18.0,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[2] Well ,7.0,21934.994140625,0.0,1762.6287841796875,0.0,1
19860.0,2017.0,[1] female,57.0,3.0,0.0,18.0,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[1] Very well ,9.0,21399.21875,0.0,1813.4578857421875,0.0,1
19860.0,2018.0,[1] female,58.0,2.0,0.0,18.0,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[1] Very well ,9.0,21376.71484375,0.0,2176.389892578125,0.0,1
19860.0,2019.0,[1] female,59.0,2.0,0.0,18.0,[-2] Employed part-time,[94] Interest groups and church and other religious associations (excluding social services and sports),[2] Well ,7.0,26188.220703125,0.0,2163.277099609375,0.0,1
23513.0,2017.0,[1] female,40.0,4.0,1.0,10.5,[-2] Employed part-time,,[2] Well ,5.0,29443.470703125,0.0,1545.744873046875,0.0,0
23513.0,2018.0,[1] female,41.0,4.0,1.0,10.5,[-2] Employed part-time,,[3] Satisfactory,5.0,23192.490234375,0.0,2216.79541015625,0.0,0
23513.0,2019.0,[1] female,42.0,3.0,0.0,10.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,5.0,29840.3046875,0.0,3584.771728515625,0.0,0
26856.0,2016.0,[0] male,43.0,4.0,1.0,12.0,[4] Irregular employment or in marginal,[56] Gastronomy,[5] Badly ,1.0,4203.45751953125,0.0,433.66168212890625,0.0,0
26856.0,2017.0,[0] male,44.0,4.0,0.0,12.0,[5] Not employed,,[5] Badly ,[0] completely dissatisfied 0,3461.091064453125,0.0,0.0,0.0,0
21394.0,2015.0,[0] male,23.0,3.0,0.0,9.0,"[3] Training, apprenticeship","[43] Site preparation, construction installation and other finishing trades",[3] Satisfactory,8.0,7708.2626953125,0.0,921.863525390625,0.0,0
21394.0,2016.0,[0] male,24.0,3.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[3] Satisfactory,8.0,10337.265625,0.0,750.13916015625,0.0,0
21394.0,2017.0,[0] male,25.0,3.0,0.0,10.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[4] Not so well ,8.0,24838.166015625,0.0,1985.33154296875,0.0,0
6782.0,2015.0,[0] male,65.0,3.0,0.0,11.5,[5] Not employed,,[5] Badly ,5.0,0.0,0.0,0.0,0.0,0
6782.0,2016.0,[0] male,66.0,3.0,0.0,11.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
334.0,2016.0,[0] male,52.0,5.0,1.0,10.5,[-1] Employed full-time ,,[3] Satisfactory,5.0,35813.36328125,0.0,2997.4423828125,0.0,0
334.0,2018.0,[0] male,54.0,5.0,0.0,10.5,[-1] Employed full-time ,,[3] Satisfactory,7.0,36390.60546875,0.0,2951.614501953125,0.0,0
7114.0,2016.0,[0] male,60.0,2.0,0.0,18.0,[-1] Employed full-time ,,[4] Not so well ,4.0,25101.47265625,0.0,2198.071044921875,0.0,1
7114.0,2017.0,[0] male,61.0,2.0,0.0,18.0,[-1] Employed full-time ,[28] Mechanical engineering,[3] Satisfactory,3.0,24404.46484375,131.30966186523438,1599.92578125,0.0,1
7114.0,2018.0,[0] male,62.0,2.0,0.0,18.0,[-1] Employed full-time ,[28] Mechanical engineering,[3] Satisfactory,6.0,25777.69140625,0.0,2276.820068359375,0.0,1
7114.0,2019.0,[0] male,63.0,2.0,0.0,18.0,[-1] Employed full-time ,[28] Mechanical engineering,[3] Satisfactory,6.0,34390.79296875,0.0,2264.60107421875,0.0,1
9718.0,2015.0,[1] female,24.0,3.0,1.0,11.5,[5] Not employed,,[2] Well ,9.0,12031.42578125,0.0,0.0,0.0,0
9718.0,2016.0,[1] female,25.0,4.0,2.0,11.5,[5] Not employed,,[1] Very well ,9.0,7824.77685546875,0.0,0.0,0.0,0
9718.0,2017.0,[1] female,26.0,4.0,2.0,11.5,[5] Not employed,,[1] Very well ,[10] completely satisfied 10,5723.86376953125,0.0,0.0,0.0,0
9718.0,2018.0,[1] female,27.0,4.0,2.0,11.5,[-2] Employed part-time,[86] Healthcare,[1] Very well ,9.0,5997.66552734375,0.0,1929.173095703125,0.0,0
24607.0,2018.0,[0] male,18.0,2.0,0.0,13.0,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,1
24607.0,2019.0,[0] male,19.0,2.0,0.0,13.0,[4] Irregular employment or in marginal,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,9.0,9054.146484375,0.0,224.35665893554688,0.0,1
3703.0,2015.0,[1] female,30.0,7.0,5.0,10.5,[5] Not employed,,[2] Well ,8.0,17098.056640625,0.0,0.0,0.0,0
3703.0,2016.0,[1] female,31.0,6.0,5.0,10.5,[-1] Employed full-time ,,[3] Satisfactory,7.0,12726.587890625,0.0,2840.088134765625,0.0,0
10205.0,2015.0,[1] female,57.0,3.0,0.0,12.0,[-1] Employed full-time ,[64] Provision of financial services,[2] Well ,9.0,36005.90234375,0.0,2828.20361328125,0.0,0
10205.0,2016.0,[1] female,58.0,2.0,0.0,12.0,[-1] Employed full-time ,[64] Provision of financial services,[3] Satisfactory,9.0,40595.43359375,0.0,3520.755859375,0.0,0
10205.0,2017.0,[1] female,59.0,2.0,0.0,12.0,[-2] Employed part-time,[64] Provision of financial services,[2] Well ,8.0,38764.71484375,0.0,2362.99755859375,0.0,0
10205.0,2018.0,[1] female,60.0,2.0,0.0,12.0,[-1] Employed full-time ,[64] Provision of financial services,[2] Well ,[10] completely satisfied 10,40006.8828125,0.0,3465.60009765625,0.0,0
